geneName droNov galGal
GUK1 DNOV00002435 428399
TTC32 DNOV00016478 769943
ANAPC1 DNOV00003583 421228
SDF2L1 DNOV00011705 416770
USP15 DNOV00010883 395644
UAP1L1 DNOV00011168 417295
LOC101748239 DNOV00017613 101748239
IL28RA DNOV00001471 419694
AKAP10 DNOV00006154 417612
ZNF516 DNOV00016457 421009
ZP1 DNOV00007873 395418
NTS DNOV00016635 417883
SLC7A9 DNOV00015720 415768
TPGS1 DNOV00008986 100857535
AMBP DNOV00011192 770795
SLC9A7 DNOV00003113 418676
VEGFC DNOV00008591 422573
BAZ1A DNOV00010079 428884
RLN3 DNOV00012162 427223
CYP20A1 DNOV00000711 431682
AGPAT2 DNOV00003482 772114
TLR4 DNOV00003217 417241
SGOL2 DNOV00000644 424070
PARD6A DNOV00007539 101748842
ATP6V1D DNOV00001162 423280
KBTBD8 DNOV00005115 416085
TSPAN32 DNOV00006467 395087
ANKS3 DNOV00010684 769431
CDC26 DNOV00003274 417269
PRSS12 DNOV00011274 422685
BIN1 DNOV00000198 424228
LOC425540 DNOV00000367 425540
NECAB3 DNOV00017089 419154
PDE8B DNOV00002766 427645
NDUFA2 DNOV00012381 768860
KATNAL1 DNOV00004141 418920
CHMP5 DNOV00014731 420968
BEST3 DNOV00004065 417849
KPNA6 DNOV00001516 419656
LARS DNOV00003007 416347
TRMT13 DNOV00009242 424470
WDR3 DNOV00010773 427952
XPNPEP3 DNOV00002589 418002
RCAN1 DNOV00007350 418510
RUFY1 DNOV00002638 426519
XRN1 DNOV00012981 424778
LOXL4 DNOV00008347 769927
SETX DNOV00006752 417170
CCDC85A DNOV00017597 421205
ADAM28 DNOV00005222 419529
WDR5 DNOV00003491 417144
PDIA5 DNOV00009495 424249
SLC9A6 DNOV00001561 422241
WNT5A DNOV00007607 395703
LMTK2 DNOV00001929 769200
LOC100858962 DNOV00011124 100858962
ALYREF DNOV00012398 769169
CCDC88C DNOV00006205 423410
CENPW DNOV00003929 421716
ZNF362 DNOV00018081 100859829
FOXI1 DNOV00014454 427613
IQUB DNOV00008946 417754
HSP90AB1 DNOV00004963 396188
WNT3 DNOV00012882 374142
CDR2L DNOV00000472 428685
POLR3F DNOV00010218 416723
RFTN1 DNOV00006890 395109
HMOX2 DNOV00009805 416663
TPPP3 DNOV00007516 415669
C2H7ORF64 DNOV00000974 420555
STX7 DNOV00002398 426930
LOC100857598 DNOV00018520 100857598
MFN1 DNOV00016983 424973
NAA25 DNOV00000792 416883
GADL1 DNOV00001037 100857134
RRM1 DNOV00017649 419081
GMFB DNOV00015745 423560
RPL15 DNOV00016358 428442
DAPP1 DNOV00007988 425211
GATA6 DNOV00005432 396390
CDKL2 DNOV00017792 428736
C6ORF165 DNOV00011835 421824
LOC420770 DNOV00012902 420770
CCDC111 DNOV00008613 422549
VRK1 DNOV00005475 423443
SIRT5 DNOV00011572 420834
C8ORF4 DNOV00013317 771032
HUS1 DNOV00014428 428471
DNAJC19 DNOV00006026 424966
NUCB2 DNOV00003034 423071
RREB1 DNOV00008668 395920
SLC35E1 DNOV00008552 420143
TIMM23 DNOV00005396 423616
NIPAL3 DNOV00001468 419697
CNIH4 DNOV00001244 421325
RNF4 DNOV00006418 422886
PLBD2 DNOV00001329 417031
UACA DNOV00013406 415569
RXFP1 DNOV00010362 422415
CRYM DNOV00001900 427008
LRRC8D DNOV00004235 424513
SYAP1 DNOV00007495 418619
PLBD1 DNOV00002535 417967
LOC422347 DNOV00017147 422347
LOC771598 DNOV00006539 771598
VRTN DNOV00003992 423350
CDH12 DNOV00018304 420912
PARD6G DNOV00009196 428511
FNDC4 DNOV00015045 421981
HDDC2 DNOV00003938 421719
NPTXR DNOV00002610 427902
NDC80 DNOV00005453 395134
NPC2 DNOV00003995 423353
DYNC1I1 DNOV00013175 420571
STIL DNOV00005900 424621
CETN3 DNOV00013815 427104
LOC428277 DNOV00009110 428277
MMP24 DNOV00006969 419141
PPP2R2C DNOV00003417 422858
SKIV2L2 DNOV00010123 427137
LOC426418 DNOV00017961 426418
MAGI1 DNOV00005108 416083
MEMO1 DNOV00005564 421483
LOC101750537 DNOV00008885 101750537
GTPBP1 DNOV00002614 418022
CNP1 DNOV00012064 100499455
TECR DNOV00009272 424491
HPS4 DNOV00017537 416907
FLAD1 DNOV00017880 100857898
FAM76B DNOV00006951 418994
PLEKHM3 DNOV00000679 424092
DHCR24 DNOV00004580 424661
LOC424919 DNOV00009701 424919
SNHG8 DNOV00011351 415896
MTR DNOV00012796 422069
OCA2 DNOV00003122 428009
GALNTL2 DNOV00006885 420642
VPS13C DNOV00003299 415376
ZFAND4 DNOV00015476 423771
CRTAC1 DNOV00008345 425346
COTL1 DNOV00011490 768420
LOC100858827 DNOV00011463 100858827
LRRC30 DNOV00016470 769685
PPIF DNOV00005355 423723
SLC35C2 DNOV00014163 419306
SNX27 DNOV00013977 425666
ABCB6 DNOV00000147 425721
PLEKHG3 DNOV00014302 101750984
RDH12 DNOV00001157 423274
ASAH1 DNOV00014848 422727
LRRC59 DNOV00000491 422103
UQCRC2 DNOV00001901 427009
ARID2 DNOV00014520 417804
CDK17 DNOV00008373 417920
MFI2 DNOV00010652 396127
TAF1D DNOV00006930 419002
LOC421054 DNOV00016467 421054
CNGA3 DNOV00003130 396144
ANP32E DNOV00016926 426109
BCAS1 DNOV00013852 419338
LOC418414 DNOV00003769 418414
USP40 DNOV00012812 100859211
PTDSS1 DNOV00005074 428374
NUFIP2 DNOV00017026 417582
CEP112 DNOV00000564 101749632
DNAH7 DNOV00000620 424048
ABCD3 DNOV00009269 424487
IMPA2 DNOV00009436 421032
LEPROT DNOV00017393 424699
CBR1 DNOV00007344 418512
TRH DNOV00012475 414344
GIT1 DNOV00017024 417584
LOC422150 DNOV00009124 422150
ASH2L DNOV00014342 426774
FAN1 DNOV00003314 415383
NRTN DNOV00013044 428340
LOC101749275 DNOV00009355 101749275
SYNCRIP DNOV00009278 421831
IRAK1BP1 DNOV00009307 421857
LOC100858102 DNOV00005852 100858102
KLHL2 DNOV00010736 422422
ERCC3 DNOV00000196 424226
MDH2 DNOV00001742 417517
YDJC DNOV00011706 771088
CCNJL DNOV00005677 416155
M6PR DNOV00017094 396044
UNC45A DNOV00017220 415584
LOC424199 DNOV00000134 424199
DPYS DNOV00007750 420266
SPG21 DNOV00006803 415526
COLEC10 DNOV00007824 420281
ZFX DNOV00015648 418596
MRPS26 DNOV00010573 426561
DIXDC1 DNOV00011938 419798
RPS3 DNOV00011978 419069
KANK1 DNOV00012960 395475
NDUFV3 DNOV00010858 418541
ZGPAT DNOV00016699 419260
MTTP DNOV00007990 422709
DYM DNOV00007922 426843
ZNF341 DNOV00017086 419152
PRPF38A DNOV00004617 771795
KITLG DNOV00015959 396028
LHFPL5 DNOV00000374 378916
KLHDC1 DNOV00009987 423568
PDE7A DNOV00017712 425199
STAMBPL1 DNOV00006607 100859108
SLC24A3 DNOV00015480 421244
GDE1 DNOV00014312 416612
PEX16 DNOV00013773 423201
ATG10 DNOV00013497 427322
C1ORF183 DNOV00000235 419868
MED24 DNOV00017041 426134
SMC1B DNOV00004910 418243
METTL5 DNOV00000069 771367
DGCR8 DNOV00013001 416785
CDC27 DNOV00009112 419960
LOC101751955 DNOV00018418 101751955
FRA10AC1 DNOV00006582 423803
CDHR2 DNOV00002720 416223
POLR2F DNOV00013257 395486
APOH DNOV00000563 417431
IFIT5 DNOV00006602 423790
STK38L DNOV00004873 418217
CENPM DNOV00002560 417982
C1QTNF5 DNOV00011915 769989
WDR89 DNOV00010243 423510
NCF4 DNOV00004333 418052
MAOB DNOV00017999 418561
TXNL4B DNOV00003796 418396
D2HGDH DNOV00013548 424853
TIPRL DNOV00003830 418374
KDM4C DNOV00012150 427231
SLC6A17 DNOV00000409 419805
LOC769715 DNOV00015420 769715
LIN52 DNOV00003988 423346
TTC39A DNOV00004627 424632
LOC100859545 DNOV00005849 100859545
ILDR2 DNOV00012202 418447
TLK2 DNOV00009094 419949
TRANK1 DNOV00013481 420728
VPS4A DNOV00017335 425637
C6H10ORF32 DNOV00014577 423869
CRLF3 DNOV00000532 417407
CENPE DNOV00007966 422716
SDC2 DNOV00005075 374102
NFE2L2 DNOV00000014 396014
ID3 DNOV00009855 395281
NSUN7 DNOV00002040 422782
TERF1 DNOV00008059 378896
SLC26A11 DNOV00013271 768556
CHCHD3 DNOV00004799 418435
FTSJ3 DNOV00009084 419943
SNRNP40 DNOV00009878 419556
SLC7A4 DNOV00015933 427062
C28H19orf24 DNOV00016278 101748529
CRHBP DNOV00002764 427214
GSR DNOV00016213 771783
CCDC41 DNOV00008395 417904
THOC1 DNOV00005441 421062
TEKT1 DNOV00003694 417686
SMIM12 DNOV00011636 100858028
SLTM DNOV00003339 415401
NPHP3 DNOV00008182 420690
VIT DNOV00005547 421471
DERA DNOV00004411 418176
MITD1 DNOV00003140 418698
UBXN2A DNOV00013964 421973
RNF6 DNOV00004165 418935
SULT4A1 DNOV00004893 418232
EDEM1 DNOV00005168 416110
ZNF143 DNOV00003073 428845
ZFAND3 DNOV00004948 421430
ENDOD1 DNOV00006948 428090
DIDO1 DNOV00006518 419234
ZDHHC22 DNOV00004031 428895
KCNJ1 DNOV00012672 428236
RBBP8 DNOV00005431 421071
NSD1 DNOV00002712 416214
COL6A3 DNOV00015220 396548
PGLYRP2 DNOV00015827 693263
RPL23 DNOV00015453 420001
STYX DNOV00015753 423587
LOC100858855 DNOV00017764 100858855
SLC22A4 DNOV00002966 416327
AK8 DNOV00006758 430522
WBSCR27 DNOV00001663 770708
LIN9 DNOV00001258 421316
UBE2I DNOV00016714 374123
APOD DNOV00010647 424893
CENPH DNOV00002789 395316
LOC418999 DNOV00006935 418999
LRP11 DNOV00015659 421629
FAM175B DNOV00008416 423954
C2H8ORF84 DNOV00008058 420181
UCP3 DNOV00015412 373896
MARCH5 DNOV00006569 423815
CYP3A4 DNOV00001999 416477
SGPP1 DNOV00010244 428918
DISP1 DNOV00001233 421333
GCFC1 DNOV00013745 418499
LOC417691 DNOV00009552 417691
FXYD6 DNOV00014280 770406
C8B DNOV00004570 424669
TAF3 DNOV00004819 419107
IGFBP3 DNOV00014431 420790
TNFRSF6B DNOV00016701 395096
PDHB DNOV00011459 416066
LEPROTL1 DNOV00015114 422625
SMOC2 DNOV00004475 421559
FANCB DNOV00017441 418628
RBMS3 DNOV00001039 420661
G6PC3 DNOV00018131 100859356
LPIN2 DNOV00005458 421059
MTHFS DNOV00004761 415484
PRCC DNOV00012355 425977
RBP5 DNOV00011807 418296
RHOU DNOV00004437 428589
DSC2 DNOV00017586 428527
GPR27 DNOV00005139 416094
C6ORF97 DNOV00008786 421639
DYX1C1 DNOV00015599 415409
BTBD3 DNOV00001216 427688
OTUD6B DNOV00005043 420222
LOC395926 DNOV00000403 395926
PTPN1 DNOV00013871 395688
TMEM56 DNOV00009264 424483
MKS1 DNOV00013888 417457
HMGA2 DNOV00010906 395851
LOC100857686 DNOV00016302 100857686
GPR22 DNOV00009572 769379
PNP DNOV00010011 769958
ELF2 DNOV00009657 422439
HMCN1 DNOV00002127 429823
LOC100858101 DNOV00005008 100858101
TBPL1 DNOV00002389 395517
LOC423740 DNOV00007025 423740
FGFR3 DNOV00006405 396515
ALDH6A1 DNOV00003987 423345
KIAA1462 DNOV00008272 420476
C1QBP DNOV00001715 395538
TBX6 DNOV00001409 395792
PCCB DNOV00010781 768706
SIDT1 DNOV00010765 418321
RPS19BP1 DNOV00002601 418011
SLC9A8 DNOV00018050 419356
RBM20 DNOV00007218 423892
ZBTB25 DNOV00010249 423505
MRM1 DNOV00003753 772219
SEC24B DNOV00014900 422523
CTR9 DNOV00003084 423035
CCDC13 DNOV00002446 420392
MRVI1 DNOV00003083 423037
AP1S2 DNOV00007500 418621
SCNN1G DNOV00008694 416579
NSA2 DNOV00002748 427206
LOC422214 DNOV00001598 422214
ALG13 DNOV00005809 422339
DYRK3 DNOV00000269 419846
FABP6 DNOV00005676 416154
USP22 DNOV00005268 416501
FDX1 DNOV00017329 373947
DTNBP1 DNOV00011583 420840
GFAP DNOV00012871 419969
CDC16 DNOV00009728 418735
ZWILCH DNOV00006772 415552
LAMC1 DNOV00002149 424442
SLITRK6 DNOV00018920 418797
NFASC DNOV00000298 419824
IP6K1 DNOV00010937 100857294
MED12L DNOV00009930 425036
TEX264 DNOV00013284 415938
FAM48A DNOV00014548 418896
SNRPA1 DNOV00006807 415523
LOC415966 DNOV00011599 415966
TECTA DNOV00009965 395686
DAAM1 DNOV00017399 423532
GRIA2 DNOV00010359 414894
SUDS3 DNOV00001338 427713
TMED5 DNOV00004257 424499
GRB14 DNOV00000104 424183
ACER1 DNOV00013055 420088
ENPP1 DNOV00002401 426929
INTS12 DNOV00007958 422537
APPL1 DNOV00007595 416002
KPNA3 DNOV00003647 418870
GHRH-LR DNOV00002457 428397
GH DNOV00009076 378781
XIRP1 DNOV00002479 374266
RCCD1 DNOV00016823 770213
GAS2L3 DNOV00013410 417931
UBXN11 DNOV00001438 419546
CD40LG DNOV00001554 395485
STK11IP DNOV00000128 424195
ZNF319 DNOV00007561 427526
C17ORF56 DNOV00017372 422072
TMEM167A DNOV00013504 770790
PPID DNOV00010365 428725
BMP15 DNOV00013022 428697
PRDM2 DNOV00004695 419478
COG1 DNOV00015071 417449
MRPL34 DNOV00017926 426941
NR0B2 DNOV00001425 768353
PDK4 DNOV00013176 420570
TFIP11 DNOV00017539 416909
PTPN21 DNOV00006225 423398
LOC101749631 DNOV00000844 101749631
FAM20A DNOV00000576 417439
CSK DNOV00002903 396396
WNT11B DNOV00009139 100170842
CLN5 DNOV00008118 101752092
DNAI1 DNOV00016129 431654
SAV1 DNOV00009997 423578
TBC1D2B DNOV00014702 415364
MRPS18A DNOV00004972 421445
INO80D DNOV00000696 424103
ST6GALNAC5 DNOV00008738 407778
NOTUM DNOV00012407 417385
OTOA DNOV00001914 416624
SF3B4 DNOV00018227 426042
SNRPB2 DNOV00003596 421261
ZCCHC7 DNOV00014361 426807
LOC421792 DNOV00014028 421792
ARHGDIG DNOV00009824 100858938
OFCC1 DNOV00008682 420862
HOXA1 DNOV00006852 374051
NCAM2 DNOV00018322 427968
CCT5 DNOV00015060 420930
MTRR DNOV00015063 428502
PGAM5 DNOV00013005 416789
MCM6 DNOV00014424 424295
TOMM34 DNOV00008488 419188
SLC2A6 DNOV00003500 425954
EIF3F DNOV00007035 423748
PKD1 DNOV00008727 416553
TMEM164 DNOV00017143 422344
SUCLG2 DNOV00005118 416087
LOC418109 DNOV00006324 418109
C24H11ORF1 DNOV00011934 419799
ANKRD27 DNOV00015723 415766
CD226 DNOV00017351 772097
LOC101749773 DNOV00005766 101749773
LOC423321 DNOV00010078 423321
IGDCC4 DNOV00006790 415537
CACNG3 DNOV00008710 395378
RAB11A DNOV00006783 415544
GLB1L DNOV00000144 429037
HECW1 DNOV00012906 420774
SUV420H1 DNOV00014630 425119
INHBB DNOV00009473 396126
POLH DNOV00004977 395102
EIF4G3 DNOV00016251 425544
SNRPC DNOV00000353 419901
SYT12 DNOV00015589 422998
HAO2 DNOV00012083 418311
PCM1 DNOV00014846 395204
UROS DNOV00008422 426223
CDH22 DNOV00014162 419305
DDA1 DNOV00017925 426942
ACOT8 DNOV00016795 419303
LOC428971 DNOV00008310 428971
CCT2 DNOV00004062 417846
DCN DNOV00017182 417892
RALB DNOV00009472 424237
RBM43 DNOV00013360 424313
SUCLG1 DNOV00006363 422932
HECA DNOV00002353 421677
PRNP DNOV00014055 396452
CLSPN DNOV00011647 428223
CLCNKB DNOV00016902 428190
SLC5A12 DNOV00012322 431338
MRPS7 DNOV00000451 422122
JMJD4 DNOV00002428 420400
LRRC57 DNOV00001092 423236
ZBTB40 DNOV00014766 419505
C1QTNF4 DNOV00006697 428863
LYPD6 DNOV00013356 771649
MYD88 DNOV00002475 420420
GLA DNOV00001631 422188
CEP57L1 DNOV00006636 421765
CREB3 DNOV00015152 427417
GC1 DNOV00018100 395866
AKIRIN2 DNOV00011831 421821
CLCC1 DNOV00010452 424343
GRIN2A DNOV00002274 427678
SNX12 DNOV00001600 428704
CPPED1 DNOV00002244 416418
ZNF503 DNOV00005340 770136
GNE DNOV00014368 427285
FAIM DNOV00012692 424270
CFLAR DNOV00000653 424080
CCDC47 DNOV00009108 419958
HS6ST3 DNOV00011224 428025
UHMK1 DNOV00006252 424369
HIVEP1 DNOV00015268 420856
SAMD8 DNOV00005336 428946
TNFSF15 DNOV00003229 417247
TBCK DNOV00007954 422534
LOC100859439 DNOV00009019 100859439
C1H11ORF73 DNOV00016438 427034
IL19 DNOV00000266 428265
TAF1B DNOV00007443 421933
MAL2 DNOV00007822 420280
KCTD15 DNOV00009329 415779
GLRB DNOV00010357 422411
SKAP2 DNOV00006850 420629
C2H7ORF31 DNOV00006844 420625
TMED6 DNOV00017740 101750075
PISD DNOV00001380 416960
MRPL1 DNOV00011687 422507
MLC1 DNOV00008916 417737
USPL1 DNOV00004137 395436
SPATA2L DNOV00003399 427552
KIAA1704 DNOV00003611 418842
RAB35 DNOV00001346 416983
KLHL24 DNOV00001811 424763
LOC425706 DNOV00017976 425706
MAN2B2 DNOV00003418 422859
PKNOX1 DNOV00010859 418542
PIGA DNOV00007506 418624
TBL3 DNOV00005324 416545
TTYH3 DNOV00001987 416470
TPT1 DNOV00003614 396363
IL13RA2 DNOV00001592 422219
BCL9L DNOV00013934 419785
NASP DNOV00005933 424600
SH3GL3 DNOV00004734 395201
TSPAN12 DNOV00017210 417763
TSPEAR DNOV00011111 424836
DNALI1 DNOV00013652 419615
GPN2 DNOV00001427 419576
IQCK DNOV00014316 426993
MAF1 DNOV00015141 100857613
USP8 DNOV00004716 415451
GSG1L DNOV00014644 768455
ENHO DNOV00016128 768968
BMF DNOV00001167 769140
RNF223 DNOV00010615 419428
ADMP DNOV00008221 395622
LOC101751685 DNOV00017611 101751685
TNRC6B DNOV00002595 418010
UTP15 DNOV00002742 426152
CD79B DNOV00009078 419940
LOC417113 DNOV00003448 417113
UPF3B DNOV00008886 100858231
DYNLT1 DNOV00002319 421660
C7ORF53 DNOV00010177 417778
PRKD3 DNOV00005559 421478
LMBRD1 DNOV00013690 421874
TRAF3IP3 DNOV00000247 419862
EP400 DNOV00014104 416798
NFU1 DNOV00014068 419513
DBH DNOV00003496 395549
PTPDC1 DNOV00011621 415979
SLITRK1 DNOV00008103 418798
WEE1 DNOV00003074 423045
THG1L DNOV00005614 416242
XRCC2 DNOV00002505 420438
ACAT1 DNOV00012460 418968
DUT DNOV00008833 769338
MRPL41 DNOV00003266 417261
TBP DNOV00004462 395995
MMEL1 DNOV00006102 770671
TMEM100 DNOV00000518 417398
CD34 DNOV00000255 419856
SRPX2 DNOV00001540 422261
C1ORF50 DNOV00014769 419506
SPATA17 DNOV00008001 421354
PMM1 DNOV00002569 417989
GAB1 DNOV00009631 422456
YTHDF3 DNOV00017867 421145
MYO1D DNOV00012860 419963
UBLCP1 DNOV00005608 416237
C15H12ORF49 DNOV00001319 417026
MUT DNOV00011068 422049
C24H11orf63 DNOV00009957 101749107
LOC101748311 DNOV00003657 101748311
MYO7B DNOV00001792 424751
GABARAPL1 DNOV00018124 769118
FMR1NB DNOV00016591 101748316
RPL5 DNOV00004254 395269
LOC100858862 DNOV00016268 100858862
TFPI2 DNOV00000988 420561
MANEAL DNOV00013659 419611
GLI2 DNOV00009474 395956
IGSF5 DNOV00007316 418524
DDHD2 DNOV00014336 426777
CHODL DNOV00012121 418474
LYSMD2 DNOV00008847 415423
TIAM2 DNOV00008803 421648
HGD DNOV00010752 418330
ATP4B DNOV00009737 386581
SMC2 DNOV00013437 396156
SMPD3 DNOV00011431 415619
CEP57 DNOV00006952 418993
UQCRB DNOV00005072 420236
SDHD DNOV00011942 419793
EIF2B2 DNOV00004006 423359
METTL21C DNOV00014213 418768
SEMA3G DNOV00011371 415945
IQCD DNOV00013150 417003
LOC101748048 DNOV00006377 101748048
YTHDC1 DNOV00015620 422656
ORC6 DNOV00007709 415749
WDR81 DNOV00007392 417560
SLC2A3 DNOV00017601 396517
ARHGAP5 DNOV00010091 428883
ERAL1 DNOV00007357 374084
LOC100857925 DNOV00017011 100857925
IQCG DNOV00009705 424923
C6H10ORF107 DNOV00011999 423662
SELP DNOV00006245 424364
MMADHC DNOV00013358 424311
PPIP5K1 DNOV00016605 415587
C14H16ORF88 DNOV00014315 426994
KIAA0556 DNOV00009838 426427
TADA1L DNOV00006271 769871
SEMA3E DNOV00004861 374089
LOC100859046 DNOV00017354 100859046
HEXB DNOV00002746 427204
DAG1 DNOV00010931 100049058
LOC101747255 DNOV00002625 101747255
ABHD8 DNOV00017927 100857580
RWDD2A DNOV00009291 421840
C26H6ORF106 DNOV00000352 419902
NADKD1 DNOV00010814 427438
NEK3 DNOV00003669 770196
ZW10 DNOV00014292 395275
MEGF11 DNOV00006780 415545
YWHAE DNOV00007401 417554
SLC37A1 DNOV00010855 418537
DESI1 DNOV00002568 770448
MCM3 DNOV00011081 422043
LRRC20 DNOV00011331 769461
SYCP1 DNOV00017915 772081
CZH9orf84 DNOV00013434 101747858
TAPBPL DNOV00012070 426340
NDUFB4 DNOV00010751 769954
LRP2BP DNOV00008619 422543
CBY1 DNOV00002617 771364
PHF11 DNOV00003645 418867
VSIG10 DNOV00001335 416991
EBF2 DNOV00005230 395176
WDR61 DNOV00014696 415359
IL12A DNOV00009888 407090
SUPT7L DNOV00011007 421421
ANKS4B DNOV00001899 427007
DIO1 DNOV00004597 395940
ZDHHC16 DNOV00008334 423843
NDE1 DNOV00002234 416597
C17ORF48 DNOV00007195 768578
LATS1 DNOV00015663 421627
GADD45B DNOV00004546 429929
FOCAD DNOV00005707 427233
CCRL1 DNOV00008185 100859797
ZFYVE9 DNOV00004620 424639
ANKRD13A DNOV00000758 416902
CSF3R DNOV00013647 419620
SREK1IP1 DNOV00002812 427158
PPL DNOV00002307 408044
DNMT1 DNOV00012529 396011
KDELR2 DNOV00001915 771927
ZNF148 DNOV00012701 424259
ST8SIA4 DNOV00017883 374155
C2CD2L DNOV00013928 428233
ARGLU1 DNOV00014223 418765
RASSF7 DNOV00014619 423107
SNX10 DNOV00006849 420628
SMU1 DNOV00014987 427377
OTOR DNOV00003595 395484
FAM192A DNOV00007533 415647
LOC100859524 DNOV00016116 100859524
COL21A1 DNOV00014508 421885
C17ORF80 DNOV00015073 417451
LOC420010 DNOV00012541 420010
FIGN DNOV00000105 429028
FAM190B DNOV00011984 423606
GNPDA2 DNOV00002057 422772
MRPL9 DNOV00017935 100858402
ASB1 DNOV00012808 424030
NEK9 DNOV00004011 428891
C4ORF34 DNOV00002032 422793
GTF2A2 DNOV00003304 770910
ELL2 DNOV00011738 427119
DNAJA2 DNOV00007705 415744
TPRA1 DNOV00007653 416028
GRIFIN DNOV00001985 427660
LOC100858976 DNOV00016828 100858976
RNMT DNOV00009420 421046
FXR1 DNOV00006025 424968
ANKRD9 DNOV00005514 423469
FASTKD5 DNOV00010569 422937
UTP18 DNOV00000508 417388
WDR52 DNOV00014851 418359
P2RY8 DNOV00017297 418665
CD81 DNOV00006466 374256
CYB5R2 DNOV00003106 408182
C20H20ORF195 DNOV00016707 419266
HAAO DNOV00010278 421396
TTC30A DNOV00000011 429016
STK11 DNOV00008957 420105
ZNF622 DNOV00012431 373921
ITPA DNOV00006280 424390
FAM83A DNOV00007804 770521
USP10 DNOV00011488 415817
TGS1 DNOV00012598 421126
IKBKAP DNOV00014983 427375
PABPC4 DNOV00001495 419674
PCYT1B DNOV00015651 418594
LOC420553 DNOV00000972 420553
LOC769052 DNOV00010341 769052
TCP11L1 DNOV00016575 421594
BIRC6 DNOV00004995 421463
FASTK DNOV00017710 426636
SLC30A2 DNOV00001448 425575
ADRA2A DNOV00007214 428980
C22H2ORF42 DNOV00005243 426298
LOC101750469 DNOV00005211 101750469
HRH1 DNOV00015237 100858928
RD3 DNOV00016747 421378
LOC100859517 DNOV00018979 100859517
LOC101747682 DNOV00005161 101747682
SLC15A4 DNOV00000885 416808
USP18 DNOV00004397 418167
C11H16ORF7 DNOV00015977 415839
TCEA3 DNOV00009851 100858897
NARS2 DNOV00016432 419026
PLA2G15 DNOV00011430 768530
RPGR DNOV00015250 418578
LOC769245 DNOV00014771 769245
EDN1 DNOV00015269 420854
PPP1R8 DNOV00014677 419564
CDH8 DNOV00009362 427553
ASCC1 DNOV00012114 423709
MRPL17 DNOV00015160 769700
CCNRC01 DNOV00018358 497223
KIF23 DNOV00015439 415567
CNGB1 DNOV00007560 768759
LACTBL1 DNOV00014759 769085
KAT6A DNOV00013308 426789
HIPK2 DNOV00006314 374138
PCSK6 DNOV00006806 395454
TCEA2 DNOV00006543 419253
TYMS DNOV00005446 421060
CDC20 DNOV00008750 424563
GYG1 DNOV00013719 425050
TAB3 DNOV00016333 418588
TM4SF19 DNOV00013552 424855
TSSC1 DNOV00016374 421916
PDE10A DNOV00005981 421574
HIPK3 DNOV00016577 421597
SSTR3 DNOV00004342 427907
PSMB1 DNOV00004463 421551
CHIC1 DNOV00005784 422318
PDAP1 DNOV00005258 416491
SIL1 DNOV00011885 416185
LOC422051 DNOV00011064 422051
CNP DNOV00015874 395921
TRUB1 DNOV00012245 423914
CA5B DNOV00015509 415833
CDHR3 DNOV00010388 427846
ELFN2 DNOV00013233 427906
RRN3 DNOV00002239 416414
CARS DNOV00006456 423086
FKBP4 DNOV00016287 418261
CD83 DNOV00011579 420838
UTP3 DNOV00011664 422644
PWWP2B DNOV00008451 423972
SCAF8 DNOV00008802 421647
RAN DNOV00014096 396193
C3ORF48 DNOV00006905 428440
MOBKL2B DNOV00017249 431645
KIAA1456 DNOV00002109 422741
TRMT11 DNOV00003930 378793
HGS DNOV00012391 428675
LOC768596 DNOV00005848 768596
CCDC25 DNOV00016295 422005
RUVBL1 DNOV00007661 416022
CHN1 DNOV00000029 429021
TMEM174 DNOV00002739 768886
LOC100858626 DNOV00000148 100858626
GPR89B DNOV00012182 418459
PTPLAD1 DNOV00006788 415539
LOC424401 DNOV00006294 424401
LOC428183 DNOV00010601 428183
POLR2H DNOV00006042 424954
PRIM2 DNOV00013709 421878
HSP90AA1 DNOV00005507 423463
FAM60A DNOV00004350 418140
TWF1 DNOV00010151 417797
TMEM30C DNOV00003811 418380
CCDC12 DNOV00002422 420402
TRIM69 DNOV00002652 427640
FAM83B DNOV00014502 428645
CDC42EP3 DNOV00004998 428577
FHDC1 DNOV00014606 422484
LEPR DNOV00017394 374223
LOC427491 DNOV00003298 427491
LOC427547 DNOV00015725 427547
SLC5A10 DNOV00005293 770581
C7ORF57 DNOV00014549 420941
FA2H DNOV00010033 415687
HECTD1 DNOV00010097 423310
KAT6B DNOV00005332 423734
EBAG9 DNOV00005003 420276
TMEM39B DNOV00001527 419650
BOD1 DNOV00002686 416210
TMEM8B DNOV00016195 769808
MNT DNOV00003713 427840
DCAF7 DNOV00009103 771554
PCDH20 DNOV00018680 428063
CISD2 DNOV00007969 422714
PDP1 DNOV00005053 428372
C1H12ORF5 DNOV00014141 419040
LOC768735 DNOV00017243 768735
PTGR2 DNOV00001103 423244
LHCGR DNOV00016897 395776
ENTPD7 DNOV00016490 430337
C5H14ORF43 DNOV00001104 423245
NAIF1 DNOV00003202 417229
NFKBIA DNOV00010072 396093
SPATA4 DNOV00008587 422571
TM4SF4 DNOV00013727 771806
ADIPOQ DNOV00001822 404536
NR1H4 DNOV00013409 373902
MANSC4 DNOV00015627 419047
TMOD3 DNOV00008849 415421
LOC425792 DNOV00001124 425792
SCAF4 DNOV00012281 418492
NDUFS8 DNOV00017278 769492
OTP DNOV00002768 554220
NAA50 DNOV00010767 418319
TICAM1 DNOV00008570 100008585
NUP43 DNOV00015662 421628
